,STND_YMD,PRD_CD,NET_PRD_SAL_AMT,SAL_UTPR,vgn_bgn_dttm,vgn_end_dttm,group,post
4183,2020-09-05,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4184,2020-09-06,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4185,2020-09-08,111650778,81252.0,112000.0,2021-05-25,2023-05-24,1,0
4186,2020-09-09,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4187,2020-09-10,111650778,179200.0,168000.0,2021-05-25,2023-05-24,1,0
4188,2020-09-12,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4189,2020-09-13,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4190,2020-09-15,111650778,134400.0,112000.0,2021-05-25,2023-05-24,1,0
4191,2020-09-16,111650778,114720.0,168000.0,2021-05-25,2023-05-24,1,0
4192,2020-09-17,111650778,79100.0,112000.0,2021-05-25,2023-05-24,1,0
4193,2020-09-18,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4194,2020-09-19,111650778,73752.0,112000.0,2021-05-25,2023-05-24,1,0
4195,2020-09-20,111650778,117320.0,112000.0,2021-05-25,2023-05-24,1,0
4196,2020-09-22,111650778,176080.0,168000.0,2021-05-25,2023-05-24,1,0
4197,2020-09-23,111650778,84000.0,112000.0,2021-05-25,2023-05-24,1,0
4198,2020-09-27,111650778,89600.0,112000.0,2021-05-25,2023-05-24,1,0
4199,2020-09-28,111650778,32518.0,56000.0,2021-05-25,2023-05-24,1,0
4200,2020-09-30,111650778,19520.0,56000.0,2021-05-25,2023-05-24,1,0
4201,2020-10-01,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4202,2020-10-02,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4203,2020-10-03,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4204,2020-10-04,111650778,148720.0,168000.0,2021-05-25,2023-05-24,1,0
4205,2020-10-05,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4206,2020-10-06,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4207,2020-10-08,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4208,2020-10-11,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4209,2020-10-12,111650778,123200.0,224000.0,2021-05-25,2023-05-24,1,0
4210,2020-10-13,111650778,68000.0,112000.0,2021-05-25,2023-05-24,1,0
4211,2020-10-15,111650778,128800.0,168000.0,2021-05-25,2023-05-24,1,0
4212,2020-10-17,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4213,2020-10-19,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4214,2020-10-22,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4215,2020-10-24,111650778,40000.0,56000.0,2021-05-25,2023-05-24,1,0
4216,2020-10-27,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4217,2020-10-28,111650778,210000.0,112000.0,2021-05-25,2023-05-24,1,0
4218,2020-10-31,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4219,2020-11-02,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,0
4220,2020-11-03,111650778,106400.0,168000.0,2021-05-25,2023-05-24,1,0
4221,2020-11-04,111650778,67200.0,112000.0,2021-05-25,2023-05-24,1,0
4222,2020-11-06,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,0
4223,2020-11-07,111650778,155202.0,168000.0,2021-05-25,2023-05-24,1,0
4224,2020-11-10,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4225,2020-11-13,111650778,40000.0,56000.0,2021-05-25,2023-05-24,1,0
4226,2020-11-16,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,0
4227,2020-11-19,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4228,2020-11-20,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,0
4229,2020-11-21,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4230,2020-11-22,111650778,78400.0,56000.0,2021-05-25,2023-05-24,1,0
4231,2020-11-24,111650778,92000.0,112000.0,2021-05-25,2023-05-24,1,0
4232,2020-11-25,111650778,85200.0,112000.0,2021-05-25,2023-05-24,1,0
4233,2020-11-28,111650778,112000.0,112000.0,2021-05-25,2023-05-24,1,0
4234,2020-11-30,111650778,94000.0,168000.0,2021-05-25,2023-05-24,1,0
4235,2020-12-01,111650778,92000.0,112000.0,2021-05-25,2023-05-24,1,0
4236,2020-12-02,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4237,2020-12-03,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4238,2020-12-04,111650778,155440.0,224000.0,2021-05-25,2023-05-24,1,0
4239,2020-12-05,111650778,134400.0,168000.0,2021-05-25,2023-05-24,1,0
4240,2020-12-07,111650778,89600.0,56000.0,2021-05-25,2023-05-24,1,0
4241,2020-12-08,111650778,44800.0,56000.0,2021-05-25,2023-05-24,1,0
4242,2020-12-10,111650778,112000.0,56000.0,2021-05-25,2023-05-24,1,0
4243,2020-12-12,111650778,30184.0,56000.0,2021-05-25,2023-05-24,1,0
4244,2020-12-13,111650778,102000.0,168000.0,2021-05-25,2023-05-24,1,0
4245,2020-12-14,111650778,69276.0,112000.0,2021-05-25,2023-05-24,1,0
4246,2020-12-15,111650778,98000.0,112000.0,2021-05-25,2023-05-24,1,0
4247,2020-12-16,111650778,123888.0,224000.0,2021-05-25,2023-05-24,1,0
4248,2020-12-17,111650778,313600.0,224000.0,2021-05-25,2023-05-24,1,0
4249,2020-12-18,111650778,72800.0,112000.0,2021-05-25,2023-05-24,1,0
4250,2020-12-21,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4251,2020-12-24,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4252,2020-12-27,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4253,2020-12-28,111650778,163986.0,280000.0,2021-05-25,2023-05-24,1,0
4254,2020-12-29,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4255,2020-12-30,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4256,2020-12-31,111650778,112000.0,112000.0,2021-05-25,2023-05-24,1,0
4257,2021-01-02,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4258,2021-01-03,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4259,2021-01-05,111650778,136176.0,168000.0,2021-05-25,2023-05-24,1,0
4260,2021-01-10,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4261,2021-01-13,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4262,2021-01-15,111650778,213760.0,280000.0,2021-05-25,2023-05-24,1,0
4263,2021-01-17,111650778,67200.0,112000.0,2021-05-25,2023-05-24,1,0
4264,2021-01-20,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4265,2021-01-22,111650778,40000.0,56000.0,2021-05-25,2023-05-24,1,0
4266,2021-01-24,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4267,2021-01-25,111650778,101692.0,168000.0,2021-05-25,2023-05-24,1,0
4268,2021-01-26,111650778,129600.0,224000.0,2021-05-25,2023-05-24,1,0
4269,2021-01-27,111650778,117600.0,112000.0,2021-05-25,2023-05-24,1,0
4270,2021-01-28,111650778,235200.0,336000.0,2021-05-25,2023-05-24,1,0
4271,2021-01-31,111650778,61360.0,112000.0,2021-05-25,2023-05-24,1,0
4272,2021-02-01,111650778,274400.0,280000.0,2021-05-25,2023-05-24,1,0
4273,2021-02-02,111650778,117600.0,168000.0,2021-05-25,2023-05-24,1,0
4274,2021-02-03,111650778,151322.0,224000.0,2021-05-25,2023-05-24,1,0
4275,2021-02-04,111650778,144572.0,224000.0,2021-05-25,2023-05-24,1,0
4276,2021-02-07,111650778,156800.0,224000.0,2021-05-25,2023-05-24,1,0
4277,2021-02-10,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4278,2021-02-13,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4279,2021-02-20,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4280,2021-02-21,111650778,30400.0,56000.0,2021-05-25,2023-05-24,1,0
4281,2021-02-22,111650778,102000.0,112000.0,2021-05-25,2023-05-24,1,0
4282,2021-02-27,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,0
4283,2021-02-28,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4284,2021-03-01,111650778,56000.0,56000.0,2021-05-25,2023-05-24,1,0
4285,2021-03-03,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4286,2021-03-05,111650778,84000.0,112000.0,2021-05-25,2023-05-24,1,0
4287,2021-03-08,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4288,2021-03-09,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,0
4289,2021-03-10,111650778,189390.0,280000.0,2021-05-25,2023-05-24,1,0
4290,2021-03-11,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,0
4291,2021-03-12,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,0
4292,2021-03-13,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,0
4293,2021-03-14,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4294,2021-03-15,111650778,176400.0,224000.0,2021-05-25,2023-05-24,1,0
4295,2021-03-18,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4296,2021-03-20,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,0
4297,2021-03-22,111650778,221640.0,280000.0,2021-05-25,2023-05-24,1,0
4298,2021-03-23,111650778,180880.0,112000.0,2021-05-25,2023-05-24,1,0
4299,2021-03-24,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4300,2021-03-26,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4301,2021-03-28,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,0
4302,2021-03-29,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4303,2021-03-31,111650778,129600.0,168000.0,2021-05-25,2023-05-24,1,0
4304,2021-04-01,111650778,135600.0,168000.0,2021-05-25,2023-05-24,1,0
4305,2021-04-02,111650778,205200.0,168000.0,2021-05-25,2023-05-24,1,0
4306,2021-04-03,111650778,142800.0,168000.0,2021-05-25,2023-05-24,1,0
4307,2021-04-04,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4308,2021-04-05,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4309,2021-04-06,111650778,73976.0,112000.0,2021-05-25,2023-05-24,1,0
4310,2021-04-07,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,0
4311,2021-04-08,111650778,142800.0,168000.0,2021-05-25,2023-05-24,1,0
4312,2021-04-09,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4313,2021-04-10,111650778,39626.0,56000.0,2021-05-25,2023-05-24,1,0
4314,2021-04-11,111650778,72844.0,112000.0,2021-05-25,2023-05-24,1,0
4315,2021-04-12,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4316,2021-04-15,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4317,2021-04-16,111650778,93600.0,112000.0,2021-05-25,2023-05-24,1,0
4318,2021-04-18,111650778,78400.0,56000.0,2021-05-25,2023-05-24,1,0
4319,2021-04-20,111650778,44946.0,56000.0,2021-05-25,2023-05-24,1,0
4320,2021-04-21,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,0
4321,2021-04-22,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4322,2021-04-25,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,0
4323,2021-04-26,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4324,2021-04-28,111650778,68238.0,112000.0,2021-05-25,2023-05-24,1,0
4325,2021-04-30,111650778,134400.0,224000.0,2021-05-25,2023-05-24,1,0
4326,2021-05-01,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4327,2021-05-02,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4328,2021-05-03,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4329,2021-05-04,111650778,71656.0,112000.0,2021-05-25,2023-05-24,1,0
4330,2021-05-05,111650778,29280.0,56000.0,2021-05-25,2023-05-24,1,0
4331,2021-05-06,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4332,2021-05-07,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4333,2021-05-08,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,0
4334,2021-05-09,111650778,152880.0,224000.0,2021-05-25,2023-05-24,1,0
4335,2021-05-10,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,0
4336,2021-05-11,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,0
4337,2021-05-12,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,0
4338,2021-05-13,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4339,2021-05-15,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,0
4340,2021-05-18,111650778,123200.0,168000.0,2021-05-25,2023-05-24,1,0
4341,2021-05-24,111650778,126000.0,112000.0,2021-05-25,2023-05-24,1,0
4342,2021-05-26,111650778,28000.0,56000.0,2021-05-25,2023-05-24,1,1
4343,2021-05-28,111650778,40996.0,56000.0,2021-05-25,2023-05-24,1,1
4344,2021-05-30,111650778,133334.0,168000.0,2021-05-25,2023-05-24,1,1
4345,2021-06-01,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4346,2021-06-03,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4347,2021-06-07,111650778,31244.0,56000.0,2021-05-25,2023-05-24,1,1
4348,2021-06-08,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4349,2021-06-10,111650778,89600.0,112000.0,2021-05-25,2023-05-24,1,1
4350,2021-06-12,111650778,92000.0,112000.0,2021-05-25,2023-05-24,1,1
4351,2021-06-13,111650778,94326.0,56000.0,2021-05-25,2023-05-24,1,1
4352,2021-06-14,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4353,2021-06-15,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4354,2021-06-16,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4355,2021-06-20,111650778,89600.0,112000.0,2021-05-25,2023-05-24,1,1
4356,2021-06-22,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4357,2021-06-23,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4358,2021-06-24,111650778,124400.0,112000.0,2021-05-25,2023-05-24,1,1
4359,2021-06-25,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4360,2021-06-28,111650778,166602.0,168000.0,2021-05-25,2023-05-24,1,1
4361,2021-06-30,111650778,85680.0,112000.0,2021-05-25,2023-05-24,1,1
4362,2021-07-03,111650778,56000.0,112000.0,2021-05-25,2023-05-24,1,1
4363,2021-07-04,111650778,88840.0,112000.0,2021-05-25,2023-05-24,1,1
4364,2021-07-06,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,1
4365,2021-07-07,111650778,36000.0,56000.0,2021-05-25,2023-05-24,1,1
4366,2021-07-08,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4367,2021-07-10,111650778,42842.0,56000.0,2021-05-25,2023-05-24,1,1
4368,2021-07-12,111650778,42840.0,56000.0,2021-05-25,2023-05-24,1,1
4369,2021-07-13,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4370,2021-07-18,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4371,2021-07-19,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4372,2021-07-23,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4373,2021-07-24,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4374,2021-07-25,111650778,93600.0,112000.0,2021-05-25,2023-05-24,1,1
4375,2021-07-26,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4376,2021-07-28,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4377,2021-07-29,111650778,92822.0,112000.0,2021-05-25,2023-05-24,1,1
4378,2021-07-30,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4379,2021-08-01,111650778,202084.0,224000.0,2021-05-25,2023-05-24,1,1
4380,2021-08-03,111650778,88840.0,112000.0,2021-05-25,2023-05-24,1,1
4381,2021-08-08,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4382,2021-08-09,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,1
4383,2021-08-10,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4384,2021-08-12,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4385,2021-08-14,111650778,95200.0,56000.0,2021-05-25,2023-05-24,1,1
4386,2021-08-18,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4387,2021-08-19,111650778,74000.0,112000.0,2021-05-25,2023-05-24,1,1
4388,2021-08-21,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4389,2021-08-22,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4390,2021-08-24,111650778,89200.0,112000.0,2021-05-25,2023-05-24,1,1
4391,2021-08-25,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4392,2021-08-28,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4393,2021-08-29,111650778,83600.0,112000.0,2021-05-25,2023-05-24,1,1
4394,2021-08-31,111650778,35018.0,56000.0,2021-05-25,2023-05-24,1,1
4395,2021-10-09,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4396,2021-10-13,111650778,157734.0,224000.0,2021-05-25,2023-05-24,1,1
4397,2021-10-14,111650778,87744.0,112000.0,2021-05-25,2023-05-24,1,1
4398,2021-10-15,111650778,77724.0,112000.0,2021-05-25,2023-05-24,1,1
4399,2021-10-17,111650778,93600.0,112000.0,2021-05-25,2023-05-24,1,1
4400,2021-10-19,111650778,46724.0,56000.0,2021-05-25,2023-05-24,1,1
4401,2021-10-20,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4402,2021-10-21,111650778,42000.0,56000.0,2021-05-25,2023-05-24,1,1
4403,2021-10-22,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4404,2021-10-23,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4405,2021-10-25,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,1
4406,2021-10-26,111650778,45220.0,56000.0,2021-05-25,2023-05-24,1,1
4407,2021-10-30,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4408,2021-10-31,111650778,47600.0,56000.0,2021-05-25,2023-05-24,1,1
4409,2021-11-01,111650778,93600.0,112000.0,2021-05-25,2023-05-24,1,1
4410,2021-11-02,111650778,85200.0,112000.0,2021-05-25,2023-05-24,1,1
4411,2021-11-04,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4412,2021-11-05,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4413,2021-11-08,111650778,120026.0,168000.0,2021-05-25,2023-05-24,1,1
4414,2021-11-09,111650778,95200.0,112000.0,2021-05-25,2023-05-24,1,1
4415,2021-11-10,111650778,95200.0,56000.0,2021-05-25,2023-05-24,1,1
4416,2021-11-11,111650778,121370.0,168000.0,2021-05-25,2023-05-24,1,1
4417,2021-12-11,111650778,46000.0,56000.0,2021-05-25,2023-05-24,1,1
4418,2022-01-20,111650778,155524.0,280000.0,2021-05-25,2023-05-24,1,1
4419,2022-01-21,111650778,77440.0,112000.0,2021-05-25,2023-05-24,1,1
4420,2022-01-22,111650778,134400.0,224000.0,2021-05-25,2023-05-24,1,1
4421,2022-01-23,111650778,87558.0,112000.0,2021-05-25,2023-05-24,1,1
4422,2022-01-24,111650778,525626.0,392000.0,2021-05-25,2023-05-24,1,1
4423,2022-01-25,111650778,130762.0,224000.0,2021-05-25,2023-05-24,1,1
4424,2022-01-26,111650778,97108.0,168000.0,2021-05-25,2023-05-24,1,1
4425,2022-01-27,111650778,49018.0,112000.0,2021-05-25,2023-05-24,1,1
4426,2022-01-31,111650778,191530.0,336000.0,2021-05-25,2023-05-24,1,1
4427,2022-02-01,111650778,193242.0,280000.0,2021-05-25,2023-05-24,1,1
4428,2022-02-02,111650778,97440.0,168000.0,2021-05-25,2023-05-24,1,1
4429,2022-02-03,111650778,31922.0,56000.0,2021-05-25,2023-05-24,1,1
4430,2022-02-04,111650778,262650.0,504000.0,2021-05-25,2023-05-24,1,1
4431,2022-02-05,111650778,235800.0,448000.0,2021-05-25,2023-05-24,1,1
4432,2022-02-06,111650778,182572.0,336000.0,2021-05-25,2023-05-24,1,1
4433,2022-02-07,111650778,70000.0,112000.0,2021-05-25,2023-05-24,1,1
4434,2022-02-08,111650778,43352.0,56000.0,2021-05-25,2023-05-24,1,1
4435,2022-02-09,111650778,154954.0,168000.0,2021-05-25,2023-05-24,1,1
4436,2022-02-10,111650778,87772.0,112000.0,2021-05-25,2023-05-24,1,1
4437,2022-02-11,111650778,63840.0,112000.0,2021-05-25,2023-05-24,1,1
4438,2022-02-12,111650778,168276.0,336000.0,2021-05-25,2023-05-24,1,1
4439,2022-02-13,111650778,217372.0,336000.0,2021-05-25,2023-05-24,1,1
4440,2022-02-14,111650778,222414.0,336000.0,2021-05-25,2023-05-24,1,1
4441,2022-02-15,111650778,218400.0,168000.0,2021-05-25,2023-05-24,1,1
4442,2022-02-16,111650778,170494.0,280000.0,2021-05-25,2023-05-24,1,1
4443,2022-02-17,111650778,473200.0,224000.0,2021-05-25,2023-05-24,1,1
4444,2022-02-18,111650778,107380.0,168000.0,2021-05-25,2023-05-24,1,1
4445,2022-02-19,111650778,70980.0,112000.0,2021-05-25,2023-05-24,1,1
4446,2022-02-20,111650778,106980.0,168000.0,2021-05-25,2023-05-24,1,1
4447,2022-02-21,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4448,2022-02-23,111650778,50400.0,56000.0,2021-05-25,2023-05-24,1,1
4449,2022-03-07,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4450,2022-03-10,111650778,32596.0,56000.0,2021-05-25,2023-05-24,1,1
4451,2022-03-11,111650778,255472.0,392000.0,2021-05-25,2023-05-24,1,1
4452,2022-03-12,111650778,142430.0,168000.0,2021-05-25,2023-05-24,1,1
4453,2022-03-13,111650778,188168.0,280000.0,2021-05-25,2023-05-24,1,1
4454,2022-03-14,111650778,39480.0,56000.0,2021-05-25,2023-05-24,1,1
4455,2022-03-15,111650778,78548.0,112000.0,2021-05-25,2023-05-24,1,1
4456,2022-03-16,111650778,204528.0,168000.0,2021-05-25,2023-05-24,1,1
4457,2022-03-17,111650778,86972.0,112000.0,2021-05-25,2023-05-24,1,1
4458,2022-03-18,111650778,60676.0,112000.0,2021-05-25,2023-05-24,1,1
4459,2022-03-20,111650778,39480.0,56000.0,2021-05-25,2023-05-24,1,1
4460,2022-03-21,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,1
4461,2022-03-23,111650778,154840.0,224000.0,2021-05-25,2023-05-24,1,1
4462,2022-03-24,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4463,2022-03-25,111650778,181444.0,336000.0,2021-05-25,2023-05-24,1,1
4464,2022-03-26,111650778,242594.0,280000.0,2021-05-25,2023-05-24,1,1
4465,2022-03-27,111650778,117610.0,224000.0,2021-05-25,2023-05-24,1,1
4466,2022-03-29,111650778,223842.0,280000.0,2021-05-25,2023-05-24,1,1
4467,2022-03-30,111650778,143640.0,224000.0,2021-05-25,2023-05-24,1,1
4468,2022-03-31,111650778,114400.0,112000.0,2021-05-25,2023-05-24,1,1
4469,2022-04-02,111650778,39200.0,56000.0,2021-05-25,2023-05-24,1,1
4470,2022-04-03,111650778,109766.0,168000.0,2021-05-25,2023-05-24,1,1
4471,2022-04-05,111650778,95592.0,168000.0,2021-05-25,2023-05-24,1,1
4472,2022-04-06,111650778,109200.0,168000.0,2021-05-25,2023-05-24,1,1
4473,2022-04-07,111650778,72800.0,112000.0,2021-05-25,2023-05-24,1,1
4474,2022-04-09,111650778,141960.0,168000.0,2021-05-25,2023-05-24,1,1
4475,2022-04-10,111650778,72800.0,112000.0,2021-05-25,2023-05-24,1,1
4476,2022-04-11,111650778,139954.0,224000.0,2021-05-25,2023-05-24,1,1
4477,2022-04-13,111650778,201090.0,336000.0,2021-05-25,2023-05-24,1,1
4478,2022-04-14,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4479,2022-04-15,111650778,33140.0,56000.0,2021-05-25,2023-05-24,1,1
4480,2022-04-16,111650778,28208.0,56000.0,2021-05-25,2023-05-24,1,1
4481,2022-04-17,111650778,247394.0,336000.0,2021-05-25,2023-05-24,1,1
4482,2022-04-18,111650778,126408.0,224000.0,2021-05-25,2023-05-24,1,1
4483,2022-04-19,111650778,188160.0,280000.0,2021-05-25,2023-05-24,1,1
4484,2022-04-20,111650778,316960.0,504000.0,2021-05-25,2023-05-24,1,1
4485,2022-04-21,111650778,289692.0,504000.0,2021-05-25,2023-05-24,1,1
4486,2022-04-22,111650778,199920.0,280000.0,2021-05-25,2023-05-24,1,1
4487,2022-04-23,111650778,33600.0,56000.0,2021-05-25,2023-05-24,1,1
4488,2022-04-24,111650778,288960.0,448000.0,2021-05-25,2023-05-24,1,1
4489,2022-04-25,111650778,109200.0,168000.0,2021-05-25,2023-05-24,1,1
4490,2022-04-26,111650778,248582.0,280000.0,2021-05-25,2023-05-24,1,1
4491,2022-04-27,111650778,182000.0,280000.0,2021-05-25,2023-05-24,1,1
4492,2022-04-28,111650778,214584.0,280000.0,2021-05-25,2023-05-24,1,1
4493,2022-04-29,111650778,36400.0,56000.0,2021-05-25,2023-05-24,1,1
4494,2022-04-30,111650778,36400.0,56000.0,2021-05-25,2023-05-24,1,1
4495,2022-05-01,111650778,204680.0,280000.0,2021-05-25,2023-05-24,1,1
4496,2022-05-02,111650778,110898.0,168000.0,2021-05-25,2023-05-24,1,1
4497,2022-05-03,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4498,2022-05-05,111650778,107800.0,168000.0,2021-05-25,2023-05-24,1,1
4499,2022-05-06,111650778,78400.0,112000.0,2021-05-25,2023-05-24,1,1
4500,2022-05-07,111650778,106400.0,112000.0,2021-05-25,2023-05-24,1,1
4501,2022-05-08,111650778,132444.0,224000.0,2021-05-25,2023-05-24,1,1
4502,2022-05-09,111650778,216386.0,336000.0,2021-05-25,2023-05-24,1,1
4503,2022-05-10,111650778,113920.0,168000.0,2021-05-25,2023-05-24,1,1
